file,line,category,import_base,is_test,is_module_scope,intent,code
tmp_debug_staleness.py,18,global_env_mutation,os,False,True,unspecified monkey patch,"os.environ[""ENABLE_A1""] = ""1"""
tmp_debug_staleness.py,20,global_env_mutation,os,False,True,unspecified monkey patch,"os.environ[""AGENTS_REGISTRY_PATH""] = str(reg)"
conftest.py,31,attribute_reassignment_on_import,signal,False,True,override third-party behavior,    _sig = None  # type: ignore
conftest.py,36,global_env_mutation,os,False,True,unspecified monkey patch,"os.environ.setdefault(""PYTHONDONTWRITEBYTECODE"", ""1"")"
conftest.py,38,attribute_reassignment_on_import,sys,False,True,override third-party behavior,    sys.dont_write_bytecode = True  # type: ignore[attr-defined]
conftest.py,76,attribute_reassignment_on_import,faulthandler,False,True,override third-party behavior,    _faulthandler = None  # type: ignore
conftest.py,433,sys_modules_assignment,sys,False,True,module injection/aliasing,"            sys.modules[ALIAS_NAME] = sys.modules.get(""agents"")"
conftest.py,837,attribute_reassignment_on_import,asyncio,False,True,override third-party behavior,            _as_sel_events.BaseSelectorEventLoop._close_self_pipe = _patched_close_self_pipe  # type: ignore[attr-defined]
conftest.py,842,attribute_reassignment_on_import,asyncio,False,True,override third-party behavior,            _as_sel_events.SelectorEventLoop._close_self_pipe = _patched_close_self_pipe  # type: ignore[attr-defined]
conftest.py,859,attribute_reassignment_on_import,asyncio,False,True,override third-party behavior,            _as_sel_events.BaseSelectorEventLoop.close = _patched_bsel_close  # type: ignore[assignment]
conftest.py,876,attribute_reassignment_on_import,asyncio,False,True,override third-party behavior,            _as_runners.Runner.close = _patched_runner_close  # type: ignore[assignment]
conftest.py,894,attribute_reassignment_on_import,socket,False,True,override third-party behavior,            _socket.socket.close = _patched_sock_close  # type: ignore[assignment]
conftest.py,938,attribute_reassignment_on_import,_pytest,False,True,override third-party behavior,    PytestRemovedIn9Warning = None  # type: ignore
api/deps.py,41,attribute_reassignment_on_import,api_cache_shared,False,True,override third-party behavior,    _METRICS_AUTH_FAIL_TOTAL = 0
api/cache_impl.py,127,attribute_reassignment_on_import,api,False,True,override third-party behavior,    _modern_get_cache_stats = None  # type: ignore[assignment]
api/cache_impl.py,136,attribute_reassignment_on_import,starlette,False,True,override third-party behavior,        Request = Any  # type: ignore[assignment]
api/cache_impl.py,171,attribute_reassignment_on_import,starlette,False,True,override third-party behavior,    BaseHTTPMiddleware = object  # type: ignore[assignment]
api/cache_impl.py,172,attribute_reassignment_on_import,starlette,False,True,override third-party behavior,"    RequestResponseEndpoint = Callable[[Request], Awaitable[Response]]  # type: ignore[assignment]"
api/cache_impl.py,178,attribute_reassignment_on_import,starlette,False,True,override third-party behavior,    ASGIApp = Any  # type: ignore[assignment]
api/cache_impl.py,192,attribute_reassignment_on_import,api,False,True,override third-party behavior,    _NEGATIVE_PATHS_SHARED: set[str] = set()
api/cache_impl.py,212,attribute_reassignment_on_import,api,False,True,override third-party behavior,    _reg_get_serving_for_app = None  # type: ignore[assignment]
api/cache_impl.py,213,attribute_reassignment_on_import,api,False,True,override third-party behavior,    _reg_register = None  # type: ignore[assignment]
api/cache_impl.py,214,attribute_reassignment_on_import,api,False,True,override third-party behavior,    _reg_set_serving = None  # type: ignore[assignment]
api/cache_impl.py,220,attribute_reassignment_on_import,api,False,True,override third-party behavior,    _global_get_lock = None  # type: ignore[assignment]
api/cache_impl.py,271,attribute_reassignment_on_import,api,False,True,override third-party behavior,    _is_sse_resp = None  # type: ignore[assignment]
api/cache_impl.py,272,attribute_reassignment_on_import,api,False,True,override third-party behavior,    _mark_sse = None  # type: ignore[assignment]
api/cache_impl.py,278,attribute_reassignment_on_import,api,False,True,override third-party behavior,    _should_bypass_central = None  # type: ignore[assignment]
api/cache_impl.py,284,attribute_reassignment_on_import,api,False,True,override third-party behavior,    _kb_build_key = None  # type: ignore[assignment]
api/cache_impl.py,291,attribute_reassignment_on_import,api_cache_shared,False,True,override third-party behavior,"    _INVALIDATION_TOKENS_SHARED: dict[str, float] = {}"
api/cache_impl.py,297,attribute_reassignment_on_import,api_cache_shared,False,True,override third-party behavior,"    _CACHE_BYPASS_COUNTS: dict[str, int] = {}"
api/cache_impl.py,303,attribute_reassignment_on_import,api_cache_shared,False,True,override third-party behavior,    _cache_shared = _CacheShared()  # type: ignore
.repo_studios/faulthandler.py,95,attribute_reassignment_on_import,fcntl,False,True,override third-party behavior,            _fcntl = None  # type: ignore
.repo_studios/dep_hygiene_report.py,25,attribute_reassignment_on_import,tomllib,False,True,override third-party behavior,    tomllib = None  # type: ignore
.repo_studios/typecheck_report.py,31,attribute_reassignment_on_import,tomllib,False,True,override third-party behavior,    tomllib = None  # type: ignore[assignment]
scripts/backfill_perf_json.py,44,attribute_reassignment_on_import,api,False,True,override third-party behavior,    _record_dashboard_notify_event_impl = None
