module	entity_type	qualified_name	line	reason
.repo_studios/scripts/producers/validate_inventory.py	function	.repo_studios.scripts.producers.validate_inventory.iterate_inventory_files	277	missing docstring
.repo_studios/scripts/producers/validate_inventory.py	function	.repo_studios.scripts.producers.validate_inventory.validate_record	389	missing docstring
.repo_studios/scripts/producers/validate_inventory.py	function	.repo_studios.scripts.producers.validate_inventory.validate_file	405	missing docstring
.repo_studios/scripts/producers/validate_inventory.py	function	.repo_studios.scripts.producers.validate_inventory.render_markdown	445	missing docstring
.repo_studios/scripts/producers/validate_inventory.py	function	.repo_studios.scripts.producers.validate_inventory.render_log	464	missing docstring
.repo_studios/scripts/producers/validate_inventory.py	function	.repo_studios.scripts.producers.validate_inventory.write_run_artifacts	482	missing docstring
.repo_studios/scripts/producers/validate_inventory.py	function	.repo_studios.scripts.producers.validate_inventory.compose_payload	489	missing docstring
.repo_studios/scripts/producers/validate_inventory.py	function	.repo_studios.scripts.producers.validate_inventory.compose_raw_payload	527	missing docstring
.repo_studios/scripts/producers/validate_inventory.py	function	.repo_studios.scripts.producers.validate_inventory.build_parser	541	missing docstring
.repo_studios/scripts/producers/validate_inventory.py	class	.repo_studios.scripts.producers.validate_inventory.Paths	566	missing docstring
.repo_studios/scripts/producers/validate_inventory.py	class	.repo_studios.scripts.producers.validate_inventory.BasePaths	575	missing docstring
.repo_studios/scripts/producers/validate_inventory.py	class	.repo_studios.scripts.producers.validate_inventory.Options	582	missing docstring
.repo_studios/scripts/producers/validate_inventory.py	class	.repo_studios.scripts.producers.validate_inventory.KeepOptions	617	missing docstring
.repo_studios/scripts/producers/validate_inventory.py	function	.repo_studios.scripts.producers.validate_inventory.build_paths	642	missing docstring
.repo_studios/scripts/producers/validate_inventory.py	function	.repo_studios.scripts.producers.validate_inventory.build_options	680	missing docstring
.repo_studios/scripts/producers/validate_inventory.py	function	.repo_studios.scripts.producers.validate_inventory.main	690	missing docstring
.repo_studios/scripts/producers/generate_anchor_inventory.py	class	.repo_studios.scripts.producers.generate_anchor_inventory.Paths	57	missing docstring
.repo_studios/scripts/producers/generate_anchor_inventory.py	class	.repo_studios.scripts.producers.generate_anchor_inventory.Options	64	missing docstring
.repo_studios/scripts/producers/generate_anchor_inventory.py	function	.repo_studios.scripts.producers.generate_anchor_inventory.slugify	91	missing docstring
.repo_studios/scripts/producers/generate_anchor_inventory.py	function	.repo_studios.scripts.producers.generate_anchor_inventory.iter_markdown_files	100	missing docstring
.repo_studios/scripts/producers/generate_anchor_inventory.py	class	.repo_studios.scripts.producers.generate_anchor_inventory.SlugStat	108	missing docstring
.repo_studios/scripts/producers/generate_anchor_inventory.py	class	.repo_studios.scripts.producers.generate_anchor_inventory.DocumentSummary	120	missing docstring
.repo_studios/scripts/producers/generate_anchor_inventory.py	method	.repo_studios.scripts.producers.generate_anchor_inventory.DocumentSummary.heading_count	126	missing docstring
.repo_studios/scripts/producers/generate_anchor_inventory.py	method	.repo_studios.scripts.producers.generate_anchor_inventory.DocumentSummary.unique_slugs	129	missing docstring
.repo_studios/scripts/producers/generate_anchor_inventory.py	method	.repo_studios.scripts.producers.generate_anchor_inventory.DocumentSummary.duplicate_slugs	132	missing docstring
.repo_studios/scripts/producers/generate_anchor_inventory.py	method	.repo_studios.scripts.producers.generate_anchor_inventory.DocumentSummary.missing_h1	135	missing docstring
.repo_studios/scripts/producers/generate_anchor_inventory.py	method	.repo_studios.scripts.producers.generate_anchor_inventory.DocumentSummary.missing_h2	138	missing docstring
.repo_studios/scripts/producers/generate_anchor_inventory.py	function	.repo_studios.scripts.producers.generate_anchor_inventory.collect	208	missing docstring
.repo_studios/scripts/producers/generate_anchor_inventory.py	function	.repo_studios.scripts.producers.generate_anchor_inventory.parse_args	238	missing docstring
.repo_studios/scripts/producers/generate_anchor_inventory.py	function	.repo_studios.scripts.producers.generate_anchor_inventory.extract_test_allowlist_size	276	missing docstring
.repo_studios/scripts/producers/generate_anchor_inventory.py	function	.repo_studios.scripts.producers.generate_anchor_inventory.build_summary	296	missing docstring
.repo_studios/scripts/producers/generate_anchor_inventory.py	function	.repo_studios.scripts.producers.generate_anchor_inventory.build_cross_file_duplicates	327	missing docstring
.repo_studios/scripts/producers/generate_anchor_inventory.py	function	.repo_studios.scripts.producers.generate_anchor_inventory.build_cross_file_membership	333	missing docstring
.repo_studios/scripts/producers/generate_anchor_inventory.py	function	.repo_studios.scripts.producers.generate_anchor_inventory.build_document_payload	343	missing docstring
.repo_studios/scripts/producers/generate_anchor_inventory.py	function	.repo_studios.scripts.producers.generate_anchor_inventory.build_report	368	missing docstring
.repo_studios/scripts/producers/generate_anchor_inventory.py	function	.repo_studios.scripts.producers.generate_anchor_inventory.render_markdown	398	missing docstring
.repo_studios/scripts/producers/generate_anchor_inventory.py	function	.repo_studios.scripts.producers.generate_anchor_inventory.render_tsv	499	missing docstring
.repo_studios/scripts/producers/generate_anchor_inventory.py	function	.repo_studios.scripts.producers.generate_anchor_inventory.render_documents_csv	508	missing docstring
.repo_studios/scripts/producers/generate_anchor_inventory.py	function	.repo_studios.scripts.producers.generate_anchor_inventory.emit_summary_log	539	missing docstring
.repo_studios/scripts/producers/generate_anchor_inventory.py	function	.repo_studios.scripts.producers.generate_anchor_inventory.load_allow_set	583	missing docstring
.repo_studios/scripts/producers/generate_anchor_inventory.py	function	.repo_studios.scripts.producers.generate_anchor_inventory.maybe_write_legacy_json	602	missing docstring
.repo_studios/scripts/producers/generate_anchor_inventory.py	function	.repo_studios.scripts.producers.generate_anchor_inventory.run	610	missing docstring
.repo_studios/scripts/producers/generate_anchor_inventory.py	function	.repo_studios.scripts.producers.generate_anchor_inventory.main	718	missing docstring
.repo_studios/command_center/scripts/aggregators/scan_duplicates.py	function	.repo_studios.command_center.scripts.aggregators.scan_duplicates.parse_args	169	missing docstring
.repo_studios/command_center/scripts/aggregators/scan_duplicates.py	function	.repo_studios.command_center.scripts.aggregators.scan_duplicates.configure_logging	231	missing docstring
.repo_studios/command_center/scripts/aggregators/scan_duplicates.py	function	.repo_studios.command_center.scripts.aggregators.scan_duplicates.build_paths	235	missing docstring
.repo_studios/command_center/scripts/aggregators/scan_duplicates.py	function	.repo_studios.command_center.scripts.aggregators.scan_duplicates.build_options	256	missing docstring
.repo_studios/command_center/scripts/aggregators/scan_duplicates.py	function	.repo_studios.command_center.scripts.aggregators.scan_duplicates.orchestrate_upstream	338	missing docstring
.repo_studios/command_center/scripts/aggregators/scan_duplicates.py	method	.repo_studios.command_center.scripts.aggregators.scan_duplicates.FunctionExtractor.__init__	369	missing docstring
.repo_studios/command_center/scripts/aggregators/scan_duplicates.py	method	.repo_studios.command_center.scripts.aggregators.scan_duplicates.FunctionExtractor.visit_FunctionDef	376	missing docstring
.repo_studios/command_center/scripts/aggregators/scan_duplicates.py	method	.repo_studios.command_center.scripts.aggregators.scan_duplicates.FunctionExtractor.visit_AsyncFunctionDef	380	missing docstring
.repo_studios/command_center/scripts/aggregators/scan_duplicates.py	function	.repo_studios.command_center.scripts.aggregators.scan_duplicates.scan_python_files	431	missing docstring
.repo_studios/command_center/scripts/aggregators/scan_duplicates.py	function	.repo_studios.command_center.scripts.aggregators.scan_duplicates.extract_functions_from_file	445	missing docstring
.repo_studios/command_center/scripts/aggregators/scan_duplicates.py	function	.repo_studios.command_center.scripts.aggregators.scan_duplicates.compute_ast_similarity	457	missing docstring
.repo_studios/command_center/scripts/aggregators/scan_duplicates.py	function	.repo_studios.command_center.scripts.aggregators.scan_duplicates.group_duplicates	494	missing docstring
.repo_studios/command_center/scripts/aggregators/scan_duplicates.py	function	.repo_studios.command_center.scripts.aggregators.scan_duplicates.build_duplicate_groups	527	missing docstring
.repo_studios/command_center/scripts/aggregators/scan_duplicates.py	function	.repo_studios.command_center.scripts.aggregators.scan_duplicates.locate_analysis	578	missing docstring
.repo_studios/command_center/scripts/aggregators/scan_duplicates.py	function	.repo_studios.command_center.scripts.aggregators.scan_duplicates.load_source_duplicates	593	missing docstring
.repo_studios/command_center/scripts/aggregators/scan_duplicates.py	function	.repo_studios.command_center.scripts.aggregators.scan_duplicates.merge_duplicates	621	missing docstring
.repo_studios/command_center/scripts/aggregators/scan_duplicates.py	function	.repo_studios.command_center.scripts.aggregators.scan_duplicates.generate_summary	758	missing docstring
.repo_studios/command_center/scripts/aggregators/scan_duplicates.py	function	.repo_studios.command_center.scripts.aggregators.scan_duplicates.scan_target	827	missing docstring
.repo_studios/command_center/scripts/aggregators/scan_duplicates.py	function	.repo_studios.command_center.scripts.aggregators.scan_duplicates.compose_payload	844	missing docstring
.repo_studios/command_center/scripts/aggregators/scan_duplicates.py	class	.repo_studios.command_center.scripts.aggregators.scan_duplicates.RunPaths	867	missing docstring
.repo_studios/command_center/scripts/aggregators/scan_duplicates.py	function	.repo_studios.command_center.scripts.aggregators.scan_duplicates.initialise_run_paths	872	missing docstring
.repo_studios/command_center/scripts/aggregators/scan_duplicates.py	function	.repo_studios.command_center.scripts.aggregators.scan_duplicates.write_outputs	887	missing docstring
.repo_studios/command_center/scripts/aggregators/scan_duplicates.py	function	.repo_studios.command_center.scripts.aggregators.scan_duplicates.apply_retention	919	missing docstring
.repo_studios/command_center/scripts/aggregators/scan_duplicates.py	function	.repo_studios.command_center.scripts.aggregators.scan_duplicates.run	941	missing docstring
.repo_studios/command_center/scripts/aggregators/scan_duplicates.py	function	.repo_studios.command_center.scripts.aggregators.scan_duplicates.main	987	missing docstring
.repo_studios/scripts/producers/scan_code_placeholders.py	class	.repo_studios.scripts.producers.scan_code_placeholders.Paths	65	missing docstring
.repo_studios/scripts/producers/scan_code_placeholders.py	class	.repo_studios.scripts.producers.scan_code_placeholders.ScanOptions	72	missing docstring
.repo_studios/scripts/producers/scan_code_placeholders.py	class	.repo_studios.scripts.producers.scan_code_placeholders.Options	82	missing docstring
.repo_studios/scripts/producers/scan_code_placeholders.py	class	.repo_studios.scripts.producers.scan_code_placeholders.PlaceholderRecord	115	missing docstring
.repo_studios/scripts/producers/scan_code_placeholders.py	method	.repo_studios.scripts.producers.scan_code_placeholders.PlaceholderRecord.to_dict	122	missing docstring
.repo_studios/scripts/producers/scan_code_placeholders.py	function	.repo_studios.scripts.producers.scan_code_placeholders.parse_args	132	missing docstring
.repo_studios/scripts/producers/scan_code_placeholders.py	function	.repo_studios.scripts.producers.scan_code_placeholders.build_paths	183	missing docstring
.repo_studios/scripts/producers/scan_code_placeholders.py	function	.repo_studios.scripts.producers.scan_code_placeholders.load_allowlist	187	missing docstring
.repo_studios/scripts/producers/scan_code_placeholders.py	function	.repo_studios.scripts.producers.scan_code_placeholders.normalize_patterns	211	missing docstring
.repo_studios/scripts/producers/scan_code_placeholders.py	function	.repo_studios.scripts.producers.scan_code_placeholders.normalize_extensions	218	missing docstring
.repo_studios/scripts/producers/scan_code_placeholders.py	function	.repo_studios.scripts.producers.scan_code_placeholders.normalize_exclude_prefixes	228	missing docstring
.repo_studios/scripts/producers/scan_code_placeholders.py	function	.repo_studios.scripts.producers.scan_code_placeholders.compile_pattern_regex	254	missing docstring
.repo_studios/scripts/producers/scan_code_placeholders.py	function	.repo_studios.scripts.producers.scan_code_placeholders.scan_placeholders	261	missing docstring
.repo_studios/scripts/producers/scan_code_placeholders.py	function	.repo_studios.scripts.producers.scan_code_placeholders.compose_payload	326	missing docstring
.repo_studios/scripts/producers/scan_code_placeholders.py	function	.repo_studios.scripts.producers.scan_code_placeholders.render_markdown_report	358	missing docstring
.repo_studios/scripts/producers/scan_code_placeholders.py	function	.repo_studios.scripts.producers.scan_code_placeholders.render_log	388	missing docstring
.repo_studios/scripts/producers/scan_code_placeholders.py	function	.repo_studios.scripts.producers.scan_code_placeholders.ensure_run_directory	404	missing docstring
.repo_studios/scripts/producers/scan_code_placeholders.py	function	.repo_studios.scripts.producers.scan_code_placeholders.write_artifacts	410	missing docstring
.repo_studios/scripts/producers/scan_code_placeholders.py	function	.repo_studios.scripts.producers.scan_code_placeholders.prune_history	447	missing docstring
.repo_studios/scripts/producers/scan_code_placeholders.py	function	.repo_studios.scripts.producers.scan_code_placeholders.configure_logging	459	missing docstring
.repo_studios/scripts/producers/scan_code_placeholders.py	function	.repo_studios.scripts.producers.scan_code_placeholders.run	463	missing docstring
.repo_studios/scripts/producers/scan_code_placeholders.py	function	.repo_studios.scripts.producers.scan_code_placeholders.main	503	missing docstring
.repo_studios/scripts/producers/seed_standards_prompts.py	class	.repo_studios.scripts.producers.seed_standards_prompts.Paths	51	missing docstring
.repo_studios/scripts/producers/seed_standards_prompts.py	class	.repo_studios.scripts.producers.seed_standards_prompts.Options	58	missing docstring
.repo_studios/scripts/producers/seed_standards_prompts.py	class	.repo_studios.scripts.producers.seed_standards_prompts.KeepOptions	89	missing docstring
.repo_studios/scripts/producers/seed_standards_prompts.py	function	.repo_studios.scripts.producers.seed_standards_prompts.parse_args	99	missing docstring
.repo_studios/scripts/producers/seed_standards_prompts.py	function	.repo_studios.scripts.producers.seed_standards_prompts.configure_logging	144	missing docstring
.repo_studios/scripts/producers/seed_standards_prompts.py	function	.repo_studios.scripts.producers.seed_standards_prompts.build_paths	148	missing docstring
.repo_studios/scripts/producers/seed_standards_prompts.py	function	.repo_studios.scripts.producers.seed_standards_prompts.build_options	152	missing docstring
.repo_studios/scripts/producers/seed_standards_prompts.py	function	.repo_studios.scripts.producers.seed_standards_prompts.load_index	166	missing docstring
.repo_studios/scripts/producers/seed_standards_prompts.py	function	.repo_studios.scripts.producers.seed_standards_prompts.build_seed	174	missing docstring
.repo_studios/scripts/producers/seed_standards_prompts.py	function	.repo_studios.scripts.producers.seed_standards_prompts.summarize_seed	199	missing docstring
.repo_studios/scripts/producers/seed_standards_prompts.py	function	.repo_studios.scripts.producers.seed_standards_prompts.render_seed	227	missing docstring
.repo_studios/scripts/producers/seed_standards_prompts.py	function	.repo_studios.scripts.producers.seed_standards_prompts.ensure_run_directory	244	missing docstring
.repo_studios/scripts/producers/seed_standards_prompts.py	function	.repo_studios.scripts.producers.seed_standards_prompts.write_seed_files	250	missing docstring
.repo_studios/scripts/producers/seed_standards_prompts.py	function	.repo_studios.scripts.producers.seed_standards_prompts.render_markdown_report	265	missing docstring
.repo_studios/scripts/producers/seed_standards_prompts.py	function	.repo_studios.scripts.producers.seed_standards_prompts.render_log	297	missing docstring
.repo_studios/scripts/producers/seed_standards_prompts.py	function	.repo_studios.scripts.producers.seed_standards_prompts.write_artifacts	330	missing docstring
.repo_studios/scripts/producers/seed_standards_prompts.py	function	.repo_studios.scripts.producers.seed_standards_prompts.prune_history	349	missing docstring
.repo_studios/scripts/producers/seed_standards_prompts.py	function	.repo_studios.scripts.producers.seed_standards_prompts.emit_legacy_output	362	missing docstring
.repo_studios/scripts/producers/seed_standards_prompts.py	function	.repo_studios.scripts.producers.seed_standards_prompts.compose_payload	375	missing docstring
.repo_studios/scripts/producers/seed_standards_prompts.py	function	.repo_studios.scripts.producers.seed_standards_prompts.run	400	missing docstring
.repo_studios/scripts/producers/seed_standards_prompts.py	function	.repo_studios.scripts.producers.seed_standards_prompts.main	439	missing docstring
.repo_studios/command_center/scripts/producers/generate_commandview_inventory.py	class	.repo_studios.command_center.scripts.producers.generate_commandview_inventory.Paths	739	missing docstring
.repo_studios/command_center/scripts/producers/generate_commandview_inventory.py	class	.repo_studios.command_center.scripts.producers.generate_commandview_inventory.Options	747	missing docstring
.repo_studios/command_center/scripts/producers/generate_commandview_inventory.py	class	.repo_studios.command_center.scripts.producers.generate_commandview_inventory.CoverageInfo	754	missing docstring
.repo_studios/command_center/scripts/producers/generate_commandview_inventory.py	class	.repo_studios.command_center.scripts.producers.generate_commandview_inventory.CoverageIndex	761	missing docstring
.repo_studios/command_center/scripts/producers/generate_commandview_inventory.py	method	.repo_studios.command_center.scripts.producers.generate_commandview_inventory.CoverageIndex.__init__	762	missing docstring
.repo_studios/command_center/scripts/producers/generate_commandview_inventory.py	method	.repo_studios.command_center.scripts.producers.generate_commandview_inventory.CoverageIndex.register	769	missing docstring
.repo_studios/command_center/scripts/producers/generate_commandview_inventory.py	method	.repo_studios.command_center.scripts.producers.generate_commandview_inventory.CoverageIndex.get	796	missing docstring
.repo_studios/command_center/scripts/producers/generate_commandview_inventory.py	function	.repo_studios.command_center.scripts.producers.generate_commandview_inventory.parse_args	809	missing docstring
.repo_studios/command_center/scripts/producers/generate_commandview_inventory.py	function	.repo_studios.command_center.scripts.producers.generate_commandview_inventory.build_paths	854	missing docstring
.repo_studios/command_center/scripts/producers/generate_commandview_inventory.py	function	.repo_studios.command_center.scripts.producers.generate_commandview_inventory.build_options	886	missing docstring
.repo_studios/command_center/scripts/producers/generate_commandview_inventory.py	function	.repo_studios.command_center.scripts.producers.generate_commandview_inventory.configure_logging	891	missing docstring
.repo_studios/command_center/scripts/producers/generate_commandview_inventory.py	function	.repo_studios.command_center.scripts.producers.generate_commandview_inventory.load_coverage_reports	895	missing docstring
.repo_studios/command_center/scripts/producers/generate_commandview_inventory.py	function	.repo_studios.command_center.scripts.producers.generate_commandview_inventory.attach_git_churn	1007	missing docstring
.repo_studios/command_center/scripts/producers/generate_commandview_inventory.py	function	.repo_studios.command_center.scripts.producers.generate_commandview_inventory.discover_python_files	1068	missing docstring
.repo_studios/command_center/scripts/producers/generate_commandview_inventory.py	function	.repo_studios.command_center.scripts.producers.generate_commandview_inventory.analyze_python_file	2187	missing docstring
.repo_studios/command_center/scripts/producers/generate_commandview_inventory.py	function	.repo_studios.command_center.scripts.producers.generate_commandview_inventory.compose_inventory	2388	missing docstring
.repo_studios/command_center/scripts/producers/generate_commandview_inventory.py	function	.repo_studios.command_center.scripts.producers.generate_commandview_inventory.build_screening_summary	2739	missing docstring
.repo_studios/command_center/scripts/producers/generate_commandview_inventory.py	function	.repo_studios.command_center.scripts.producers.generate_commandview_inventory.write_inventory	2894	missing docstring
.repo_studios/command_center/scripts/producers/generate_commandview_inventory.py	function	.repo_studios.command_center.scripts.producers.generate_commandview_inventory.run	2908	missing docstring
.repo_studios/command_center/scripts/producers/generate_commandview_inventory.py	function	.repo_studios.command_center.scripts.producers.generate_commandview_inventory.main	2966	missing docstring
.repo_studios/scripts/producers/analyze_test_hardening.py	class	.repo_studios.scripts.producers.analyze_test_hardening.Paths	50	missing docstring
.repo_studios/scripts/producers/analyze_test_hardening.py	class	.repo_studios.scripts.producers.analyze_test_hardening.Options	56	missing docstring
.repo_studios/scripts/producers/analyze_test_hardening.py	class	.repo_studios.scripts.producers.analyze_test_hardening.TestIssue	84	missing docstring
